[42 13 37]
[42 13 38]
[42 13 39]
[42 13 40]
[42 13 41]
[42 13 42]
[42 14 37]
[42 14 38]
[42 14 39]
[42 14 40]
[42 14 41]
[42 14 42]
[42 15 37]
[42 15 38]
[42 15 39]
[42 15 40]
[42 15 41]
[42 15 42]
[43 13 36]
[43 13 37]
[43 13 38]
[43 13 39]
[43 13 40]
[43 13 41]
[43 13 42]
[43 13 43]
[43 14 36]
[43 14 43]
[43 15 36]
[43 15 37]
[43 15 38]
[43 15 39]
[43 15 40]
[43 15 41]
[43 15 42]
[43 15 43]
[44 13 35]
[44 13 36]
[44 13 37]
[44 13 38]
[44 13 39]
[44 13 40]
[44 13 41]
[44 13 42]
[44 13 43]
[44 13 44]
[44 14 35]
[44 14 44]
[44 15 35]
[44 15 36]
[44 15 37]
[44 15 42]
[44 15 43]
[44 15 44]
[44 16 38]
[44 16 39]
[44 16 40]
[44 16 41]
[44 17 38]
[44 17 39]
[44 17 40]
[44 17 41]
[44 18 38]
[44 18 39]
[44 18 40]
[44 18 41]
[44 19 38]
[44 19 39]
[44 19 40]
[44 19 41]
[44 20 38]
[44 20 39]
[44 20 40]
[44 20 41]
[45 13 35]
[45 13 36]
[45 13 37]
[45 13 38]
[45 13 39]
[45 13 40]
[45 13 41]
[45 13 42]
[45 13 43]
[45 13 44]
[45 14 35]
[45 14 44]
[45 15 35]
[45 15 36]
[45 15 37]
[45 15 42]
[45 15 43]
[45 15 44]
[45 16 38]
[45 16 41]
[45 17 38]
[45 17 41]
[45 18 38]
[45 18 41]
[45 19 38]
[45 19 41]
[45 20 38]
[45 20 39]
[45 20 40]
[45 20 41]
[46 13 35]
[46 13 36]
[46 13 37]
[46 13 38]
[46 13 39]
[46 13 40]
[46 13 41]
[46 13 42]
[46 13 43]
[46 13 44]
[46 13 45]
[46 14 35]
[46 14 45]
[46 15 35]
[46 15 36]
[46 15 37]
[46 15 43]
[46 15 44]
[46 15 45]
[46 16 38]
[46 16 42]
[46 17 38]
[46 17 42]
[46 18 38]
[46 18 42]
[46 19 38]
[46 19 42]
[46 20 38]
[46 20 39]
[46 20 40]
[46 20 41]
[46 20 42]
[47 13 36]
[47 13 37]
[47 13 38]
[47 13 39]
[47 13 40]
[47 13 41]
[47 13 42]
[47 13 43]
[47 13 44]
[47 13 45]
[47 14 36]
[47 14 45]
[47 15 36]
[47 15 37]
[47 15 44]
[47 15 45]
[47 16 38]
[47 16 43]
[47 17 38]
[47 17 43]
[47 18 38]
[47 18 43]
[47 19 38]
[47 19 43]
[47 20 38]
[47 20 39]
[47 20 40]
[47 20 41]
[47 20 42]
[47 20 43]
[48 13 36]
[48 13 37]
[48 13 38]
[48 13 39]
[48 13 40]
[48 13 41]
[48 13 42]
[48 13 43]
[48 13 44]
[48 13 45]
[48 13 46]
[48 14 36]
[48 14 46]
[48 15 36]
[48 15 37]
[48 15 38]
[48 15 44]
[48 15 45]
[48 15 46]
[48 16 39]
[48 16 43]
[48 17 39]
[48 17 43]
[48 18 39]
[48 18 43]
[48 19 39]
[48 19 43]
[48 20 39]
[48 20 40]
[48 20 41]
[48 20 42]
[48 20 43]
[49 13 37]
[49 13 38]
[49 13 39]
[49 13 40]
[49 13 41]
[49 13 42]
[49 13 43]
[49 13 44]
[49 13 45]
[49 13 46]
[49 14 37]
[49 14 46]
[49 15 37]
[49 15 38]
[49 15 39]
[49 15 45]
[49 15 46]
[49 16 40]
[49 16 44]
[49 17 40]
[49 17 44]
[49 18 40]
[49 18 44]
[49 19 40]
[49 19 44]
[49 20 40]
[49 20 41]
[49 20 42]
[49 20 43]
[49 20 44]
[50 13 37]
[50 13 38]
[50 13 39]
[50 13 40]
[50 13 41]
[50 13 42]
[50 13 43]
[50 13 44]
[50 13 45]
[50 13 46]
[50 13 47]
[50 14 37]
[50 14 47]
[50 15 37]
[50 15 38]
[50 15 39]
[50 15 45]
[50 15 46]
[50 15 47]
[50 16 40]
[50 16 44]
[50 17 40]
[50 17 44]
[50 18 40]
[50 18 44]
[50 19 40]
[50 19 44]
[50 20 40]
[50 20 41]
[50 20 42]
[50 20 43]
[50 20 44]
[51 13 38]
[51 13 39]
[51 13 40]
[51 13 41]
[51 13 42]
[51 13 43]
[51 13 44]
[51 13 45]
[51 13 46]
[51 13 47]
[51 13 48]
[51 14 38]
[51 14 48]
[51 15 38]
[51 15 39]
[51 15 40]
[51 15 46]
[51 15 47]
[51 15 48]
[51 16 41]
[51 16 45]
[51 17 41]
[51 17 45]
[51 18 41]
[51 18 45]
[51 19 41]
[51 19 45]
[51 20 41]
[51 20 42]
[51 20 43]
[51 20 44]
[51 20 45]
[52 13 38]
[52 13 39]
[52 13 40]
[52 13 41]
[52 13 42]
[52 13 43]
[52 13 44]
[52 13 45]
[52 13 46]
[52 13 47]
[52 13 48]
[52 14 38]
[52 14 48]
[52 15 38]
[52 15 39]
[52 15 40]
[52 15 46]
[52 15 47]
[52 15 48]
[52 16 41]
[52 16 45]
[52 17 41]
[52 17 45]
[52 18 41]
[52 18 45]
[52 19 41]
[52 19 45]
[52 20 41]
[52 20 42]
[52 20 43]
[52 20 44]
[52 20 45]
[53 13 39]
[53 13 40]
[53 13 41]
[53 13 42]
[53 13 43]
[53 13 44]
[53 13 45]
[53 13 46]
[53 13 47]
[53 13 48]
[53 13 49]
[53 14 39]
[53 14 49]
[53 15 39]
[53 15 40]
[53 15 41]
[53 15 47]
[53 15 48]
[53 15 49]
[53 16 42]
[53 16 46]
[53 17 42]
[53 17 46]
[53 18 42]
[53 18 46]
[53 19 42]
[53 19 46]
[53 20 42]
[53 20 43]
[53 20 44]
[53 20 45]
[53 20 46]
[54 13 40]
[54 13 41]
[54 13 42]
[54 13 43]
[54 13 44]
[54 13 45]
[54 13 46]
[54 13 47]
[54 13 48]
[54 13 49]
