[31 33 25]
[31 33 26]
[31 33 27]
[31 34 25]
[31 34 26]
[31 34 27]
[31 35 23]
[31 35 24]
[31 35 25]
[31 35 26]
[31 35 27]
[31 36 12]
[31 36 13]
[31 36 14]
[31 36 15]
[31 36 16]
[31 36 22]
[31 36 23]
[31 36 24]
[31 36 25]
[31 36 26]
[31 36 27]
[31 37 12]
[31 37 13]
[31 37 14]
[31 37 15]
[31 37 16]
[31 37 17]
[31 37 18]
[31 37 19]
[31 37 20]
[31 37 21]
[31 37 22]
[31 37 23]
[31 37 24]
[31 37 25]
[31 37 26]
[31 37 27]
[31 38 12]
[31 38 13]
[31 38 14]
[31 38 15]
[31 38 16]
[31 38 17]
[31 38 18]
[31 38 19]
[31 38 20]
[31 38 21]
[31 38 22]
[31 38 23]
[31 38 24]
[31 38 25]
[31 38 26]
[31 38 27]
[31 39 12]
[31 39 13]
[31 39 14]
[31 39 15]
[31 39 16]
[31 39 17]
[31 39 18]
[31 39 19]
[31 39 20]
[31 39 21]
[31 39 22]
[31 39 23]
[31 39 24]
[31 39 25]
[31 39 26]
[31 39 27]
[31 40 12]
[31 40 13]
[31 40 14]
[31 40 15]
[31 40 16]
[31 40 17]
[31 40 18]
[31 40 19]
[31 40 20]
[31 40 21]
[31 40 22]
[31 40 23]
[31 40 24]
[31 40 25]
[31 40 26]
[31 40 27]
[31 41 12]
[31 41 13]
[31 41 14]
[31 41 15]
[31 41 16]
[31 41 17]
[31 41 18]
[31 41 19]
[31 41 20]
[31 41 21]
[31 41 22]
[31 41 23]
[31 41 24]
[31 41 25]
[31 41 26]
[31 41 27]
[31 42 12]
[31 42 13]
[31 42 14]
[31 42 15]
[31 42 16]
[31 42 17]
[31 42 18]
[31 42 19]
[31 42 20]
[31 42 21]
[31 42 22]
[31 42 23]
[31 42 24]
[31 42 25]
[31 42 26]
[31 42 27]
[31 43 12]
[31 43 13]
[31 43 14]
[31 43 15]
[31 43 16]
[31 43 17]
[31 43 18]
[31 43 19]
[31 43 20]
[31 43 21]
[31 43 22]
[31 43 23]
[31 43 24]
[31 43 25]
[31 43 26]
[31 43 27]
[31 44 12]
[31 44 13]
[31 44 14]
[31 44 15]
[31 44 16]
[31 44 17]
[31 44 18]
[31 44 19]
[31 44 20]
[31 44 21]
[31 44 22]
[31 44 23]
[31 44 24]
[31 44 25]
[31 44 26]
[31 44 27]
[32 33 25]
[32 33 26]
[32 33 27]
[32 34 25]
[32 34 27]
[32 35 23]
[32 35 24]
[32 35 27]
[32 36 11]
[32 36 12]
[32 36 13]
[32 36 14]
[32 36 15]
[32 36 16]
[32 36 22]
[32 36 27]
[32 37 11]
[32 37 17]
[32 37 18]
[32 37 19]
[32 37 20]
[32 37 21]
[32 37 27]
[32 38 11]
[32 38 27]
[32 39 11]
[32 39 27]
[32 40 11]
[32 40 27]
[32 41 11]
[32 41 27]
[32 42 11]
[32 42 27]
[32 43 11]
[32 43 27]
[32 44 11]
[32 44 12]
[32 44 13]
[32 44 14]
[32 44 15]
[32 44 16]
[32 44 17]
[32 44 18]
[32 44 19]
[32 44 20]
[32 44 21]
[32 44 22]
[32 44 23]
[32 44 24]
[32 44 25]
[32 44 26]
[32 44 27]
[33 33 25]
[33 33 26]
[33 33 27]
[33 34 25]
[33 34 26]
[33 34 27]
[33 35 23]
[33 35 24]
[33 35 25]
[33 35 26]
[33 35 27]
[33 36 11]
[33 36 12]
[33 36 13]
[33 36 14]
[33 36 15]
[33 36 16]
[33 36 22]
[33 36 23]
[33 36 24]
[33 36 27]
[33 37 11]
[33 37 17]
[33 37 18]
[33 37 19]
[33 37 20]
[33 37 21]
[33 37 22]
[33 37 23]
[33 37 27]
[33 38 11]
[33 38 20]
[33 38 21]
[33 38 22]
[33 38 27]
[33 39 11]
[33 39 27]
[33 40 11]
[33 40 27]
[33 41 11]
[33 41 27]
[33 42 11]
[33 42 27]
[33 43 11]
[33 43 27]
[33 44 11]
[33 44 12]
[33 44 13]
[33 44 14]
[33 44 15]
[33 44 16]
[33 44 17]
[33 44 18]
[33 44 19]
[33 44 20]
[33 44 21]
[33 44 22]
[33 44 23]
[33 44 24]
[33 44 25]
[33 44 26]
[33 44 27]
[34 36 11]
[34 36 12]
[34 36 13]
[34 36 14]
[34 36 25]
[34 36 26]
[34 36 27]
[34 37 10]
[34 37 15]
[34 37 16]
[34 37 24]
[34 37 25]
[34 37 26]
[34 37 27]
[34 38 10]
[34 38 16]
[34 38 17]
[34 38 18]
[34 38 19]
[34 38 23]
[34 38 24]
[34 38 25]
[34 38 26]
[34 38 27]
[34 39 10]
[34 39 17]
[34 39 18]
[34 39 19]
[34 39 20]
[34 39 21]
[34 39 22]
[34 39 23]
[34 39 24]
[34 39 27]
[34 40 10]
[34 40 18]
[34 40 19]
[34 40 20]
[34 40 21]
[34 40 22]
[34 40 23]
[34 40 24]
[34 40 27]
[34 41 10]
[34 41 20]
[34 41 21]
[34 41 22]
[34 41 23]
[34 41 27]
[34 42 10]
[34 42 20]
[34 42 21]
[34 42 22]
[34 42 23]
[34 42 27]
[34 43 10]
[34 43 20]
[34 43 21]
[34 43 22]
[34 43 23]
[34 43 27]
[34 44 10]
[34 44 11]
[34 44 12]
[34 44 13]
[34 44 14]
[34 44 15]
[34 44 16]
[34 44 17]
[34 44 18]
[34 44 19]
[34 44 20]
[34 44 21]
[34 44 22]
[34 44 23]
[34 44 24]
[34 44 25]
[34 44 26]
[34 44 27]
[35 37 10]
[35 37 11]
[35 37 12]
[35 37 13]
[35 37 14]
[35 38 10]
[35 38 14]
[35 38 15]
[35 39 10]
[35 39 15]
[35 39 16]
[35 39 25]
[35 39 26]
[35 39 27]
[35 40 10]
[35 40 16]
[35 40 17]
[35 40 25]
[35 40 26]
[35 40 27]
[35 41 10]
[35 41 17]
[35 41 18]
[35 41 19]
[35 41 24]
[35 41 25]
[35 41 26]
[35 41 27]
[35 42 10]
[35 42 17]
[35 42 18]
[35 42 19]
[35 42 24]
[35 42 25]
[35 42 26]
[35 42 27]
[35 43 10]
[35 43 17]
[35 43 18]
[35 43 19]
[35 43 24]
[35 43 25]
[35 43 26]
[35 43 27]
[35 44 10]
[35 44 11]
[35 44 12]
[35 44 13]
[35 44 14]
[35 44 15]
[35 44 16]
[35 44 17]
[35 44 18]
[35 44 19]
[35 44 24]
[35 44 25]
[35 44 26]
[35 44 27]
[36 37  9]
[36 37 10]
[36 37 11]
[36 37 12]
[36 38  9]
[36 38 13]
[36 39  9]
[36 39 14]
[36 40  9]
[36 40 15]
[36 41  9]
[36 41 15]
[36 41 16]
[36 42  9]
[36 42 15]
[36 42 16]
